"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
30858,0,0,"","CE",NA,645546.666666667,NA,NA,30858,NA,NA,4,NA
30862,0,0,"","CE",NA,471118.666666667,NA,NA,30862,NA,NA,9,NA
30882,30883,0.000182892405878729,"HexNAc(2)Hex(2)NeuAc(2) _ H4N5F1S2","C2 & CE",17934600,441531.433333333,NA,30883,30882,NA,4,11,NA
30887,0,0,"","HILIC",NA,NA,207995,NA,NA,30887,NA,NA,8
30898,30899,0.000219616823322231,"HexNAc(2)Hex(2)NeuAc(2) _ H5N5S2","CE & HILIC",NA,539635.666666667,73336.4333333333,NA,30899,30897,NA,3,4
30902,0,0,"","CE",NA,510533.666666667,NA,NA,30902,NA,NA,6,NA
30906,0,0,"","C2 & CE",70557200,321709.333333333,NA,30907,30905,NA,4,11,NA
30926,0,0,"","HILIC",NA,NA,183725,NA,NA,30926,NA,NA,9
30934,0,0,"","CE",NA,445685,NA,NA,30934,NA,NA,2,NA
30943,0,0,"","CE",NA,385728.666666667,NA,NA,30943,NA,NA,4,NA
30947,0,0,"","CE & HILIC",NA,261479.666666667,92272.9,NA,30948,30947,NA,6,5
30955,0,0,"","CE",NA,400768.666666667,NA,NA,30955,NA,NA,3,NA
30958,0,0,"","HILIC",NA,NA,185358.333333333,NA,NA,30958,NA,NA,8
30988,0,0,"","C2 & HILIC",5335740,NA,305223.333333333,30987,NA,30989,4,NA,10
30993,0,0,"","C2",2024093.33333333,NA,NA,30993,NA,NA,9,NA,NA
31003,0,0,"","CE",NA,299042.333333333,NA,NA,31003,NA,NA,8,NA
31008,0,0,"","CE",NA,325574.666666667,NA,NA,31008,NA,NA,4,NA
31026,0,0,"","CE",NA,188120.666666667,NA,NA,31026,NA,NA,6,NA
31037,0,0,"","HILIC",NA,NA,122298,NA,NA,31037,NA,NA,8
31041,0,0,"","CE",NA,199323.666666667,NA,NA,31041,NA,NA,4,NA
31046,0,0,"","CE",NA,123978.333333333,NA,NA,31046,NA,NA,8,NA
31049,0,0,"","CE",NA,109600.733333333,NA,NA,31049,NA,NA,11,NA
31053,0,0,"","C2",14033833.3333333,NA,NA,31053,NA,NA,4,NA,NA
31068,0,0,"","CE",NA,264611.666666667,NA,NA,31068,NA,NA,6,NA
31073,0,0,"","HILIC",NA,NA,152213.333333333,NA,NA,31073,NA,NA,8
31084,0,0,"","CE",NA,137446.066666667,NA,NA,31084,NA,NA,9,NA
31099,0,0,"","CE",NA,274794,NA,NA,31099,NA,NA,2,NA
31106,0,0,"","CE",NA,147356.033333333,NA,NA,31106,NA,NA,3,NA
31135,0,0,"","C2 & HILIC",4388560,NA,177794.666666667,31134,NA,31136,2,NA,9
31154,0,0,"","CE",NA,188499,NA,NA,31154,NA,NA,4,NA
31165,0,0,"","CE",NA,129368.233333333,NA,NA,31165,NA,NA,11,NA
31190,0,0,"","HILIC",NA,NA,78891.8333333333,NA,NA,31190,NA,NA,9
31199,0,0,"","C2",12519766.6666667,NA,NA,31199,NA,NA,5,NA,NA
31218,0,0,"","HILIC",NA,NA,144900.9,NA,NA,31218,NA,NA,7
31255,0,0,"","HILIC",NA,NA,67675.9666666667,NA,NA,31255,NA,NA,6
31281,0,0,"","CE",NA,97966.9,NA,NA,31281,NA,NA,10,NA
31324,0,0,"","HILIC",NA,NA,57098.3666666667,NA,NA,31324,NA,NA,10
31330,0,0,"","HILIC",NA,NA,80799.0333333333,NA,NA,31330,NA,NA,7
31379,0,0,"","CE",NA,71316.3666666667,NA,NA,31379,NA,NA,10,NA
31889,0,0,"","C2",3793926.66666667,NA,NA,31889,NA,NA,3,NA,NA
