"","1","2","3","4","Glycan1","Glycan2","Glycan3","Glycan4","mass","probability","Glycan"
"1616",1312.453,2061.921,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F3","H5N3F1S1","no glycan",31972.7119,6.74919625613277e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F3 _ H5N3F1S1 _ no glycan"
"1617",656,2102.9736,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F3","H5N3F1S1","no glycan",31357.3115,4.03752557299114e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F3 _ H5N3F1S1 _ no glycan"
"1618",947.323,2102.9736,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F3","H5N3F1S1","no glycan",31648.6345,0.000794368139583576,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N3F1S1 _ no glycan"
"1619",1021.74,2102.9736,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F3","H5N3F1S1","no glycan",31723.0515,4.51252844777504e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F3 _ H5N3F1S1 _ no glycan"
"1620",1063.363,2102.9736,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F3","H5N3F1S1","no glycan",31764.6745,5.18283761658534e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F3 _ H5N3F1S1 _ no glycan"
"1621",1143.333,2102.9736,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F3","H5N3F1S1","no glycan",31844.6445,7.14160864137002e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H5N3F1S1 _ no glycan"
"1622",1167.423,2102.9736,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F3","H5N3F1S1","no glycan",31868.7345,0.00011208888487531,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F3 _ H5N3F1S1 _ no glycan"
"1623",1209.433,2102.9736,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F3","H5N3F1S1","no glycan",31910.7445,0.000129215794764958,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N3F1S1 _ no glycan"
"1624",1312.453,2102.9736,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F3","H5N3F1S1","no glycan",32013.7645,0.000162310867597947,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N3F1S1 _ no glycan"
"1625",656,2118.973,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F2","H5N3F1S1","no glycan",31373.3109,9.1591280094644e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F2 _ H5N3F1S1 _ no glycan"
"1626",947.323,2118.973,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F2","H5N3F1S1","no glycan",31664.6339,0.000180202437001432,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H5N3F1S1 _ no glycan"
"1627",1021.74,2118.973,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F2","H5N3F1S1","no glycan",31739.0509,1.02366721776333e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F2 _ H5N3F1S1 _ no glycan"
"1628",1063.363,2118.973,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F2","H5N3F1S1","no glycan",31780.6739,1.17572687341284e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F2 _ H5N3F1S1 _ no glycan"
"1629",1143.333,2118.973,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F2","H5N3F1S1","no glycan",31860.6439,1.62007414088888e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F2 _ H5N3F1S1 _ no glycan"
"1630",1167.423,2118.973,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F2","H5N3F1S1","no glycan",31884.7339,2.54273669962296e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F2 _ H5N3F1S1 _ no glycan"
"1631",1209.433,2118.973,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F2","H5N3F1S1","no glycan",31926.7439,2.93126070337221e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F2 _ H5N3F1S1 _ no glycan"
"1632",1312.453,2118.973,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F2","H5N3F1S1","no glycan",32029.7639,3.68202253281452e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2 _ H5N3F1S1 _ no glycan"
"1633",656,2144.0262,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F3","H5N3F1S1","no glycan",31398.3641,3.21598168279198e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H5N3F1S1 _ no glycan"
"1634",947.323,2144.0262,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F3","H5N3F1S1","no glycan",31689.6871,0.00063273243478226,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N3F1S1 _ no glycan"
"1635",1021.74,2144.0262,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F3","H5N3F1S1","no glycan",31764.1041,3.59433236242541e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H5N3F1S1 _ no glycan"
"1636",1063.363,2144.0262,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F3","H5N3F1S1","no glycan",31805.7271,4.12824898282329e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H5N3F1S1 _ no glycan"
"1637",1143.333,2144.0262,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F3","H5N3F1S1","no glycan",31885.6971,5.68845501065147e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H5N3F1S1 _ no glycan"
"1638",1167.423,2144.0262,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F3","H5N3F1S1","no glycan",31909.7871,8.92813665416667e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F3 _ H5N3F1S1 _ no glycan"
"1639",1209.433,2144.0262,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F3","H5N3F1S1","no glycan",31951.7971,0.000102923342918582,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H5N3F1S1 _ no glycan"
"1640",1312.453,2144.0262,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F3","H5N3F1S1","no glycan",32054.8171,0.000129284327164364,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N3F1S1 _ no glycan"
"1641",656,2160.0256,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H4N6F2","H5N3F1S1","no glycan",31414.3635,9.87809867479293e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H5N3F1S1 _ no glycan"
"1642",947.323,2160.0256,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H4N6F2","H5N3F1S1","no glycan",31705.6865,0.000194347917432633,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H5N3F1S1 _ no glycan"
"1643",1021.74,2160.0256,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H4N6F2","H5N3F1S1","no glycan",31780.1035,1.10402276032915e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N6F2 _ H5N3F1S1 _ no glycan"
"1644",1063.363,2160.0256,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N6F2","H5N3F1S1","no glycan",31821.7265,1.26801875224112e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6F2 _ H5N3F1S1 _ no glycan"
"1645",1143.333,2160.0256,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N6F2","H5N3F1S1","no glycan",31901.6965,1.74724626707304e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H5N3F1S1 _ no glycan"
"1646",1167.423,2160.0256,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N6F2","H5N3F1S1","no glycan",31925.7865,2.74233573293641e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N6F2 _ H5N3F1S1 _ no glycan"
"1647",1209.433,2160.0256,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N6F2","H5N3F1S1","no glycan",31967.7965,3.16135798511968e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6F2 _ H5N3F1S1 _ no glycan"
"1648",1312.453,2160.0256,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H4N6F2","H5N3F1S1","no glycan",32070.8165,3.97105290638686e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6F2 _ H5N3F1S1 _ no glycan"
"1649",656,2207.0359,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2S1","H5N3F1S1","no glycan",31461.3738,1.68037477421222e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2S1 _ H5N3F1S1 _ no glycan"
"1650",947.323,2207.0359,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2S1","H5N3F1S1","no glycan",31752.6968,0.000330607486952767,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H5N3F1S1 _ no glycan"
"1651",1021.74,2207.0359,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2S1","H5N3F1S1","no glycan",31827.1138,1.87806586843204e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2S1 _ H5N3F1S1 _ no glycan"
"1652",1063.363,2207.0359,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2S1","H5N3F1S1","no glycan",31868.7368,2.15704134433411e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2S1 _ H5N3F1S1 _ no glycan"
"1653",1143.333,2207.0359,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2S1","H5N3F1S1","no glycan",31948.7068,2.97226080462042e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2S1 _ H5N3F1S1 _ no glycan"
"1654",1167.423,2207.0359,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2S1","H5N3F1S1","no glycan",31972.7968,4.66501898771902e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2S1 _ H5N3F1S1 _ no glycan"
"1655",1209.433,2207.0359,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F2S1","H5N3F1S1","no glycan",32014.8068,5.37782258037712e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2S1 _ H5N3F1S1 _ no glycan"
"1656",1312.453,2207.0359,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F2S1","H5N3F1S1","no glycan",32117.8268,6.75520396246139e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2S1 _ H5N3F1S1 _ no glycan"
"1657",656,2248.0885,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F2S1","H5N3F1S1","no glycan",31502.4264,2.19281257402288e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2S1 _ H5N3F1S1 _ no glycan"
"1658",947.323,2248.0885,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F2S1","H5N3F1S1","no glycan",31793.7494,0.000431427718138654,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H5N3F1S1 _ no glycan"
"1659",1021.74,2248.0885,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F2S1","H5N3F1S1","no glycan",31868.1664,2.45079045123828e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F2S1 _ H5N3F1S1 _ no glycan"
"1660",1063.363,2248.0885,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F2S1","H5N3F1S1","no glycan",31909.7894,2.81484074572623e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F2S1 _ H5N3F1S1 _ no glycan"
"1661",1143.333,2248.0885,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F2S1","H5N3F1S1","no glycan",31989.7594,3.8786650250106e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F2S1 _ H5N3F1S1 _ no glycan"
"1662",1167.423,2248.0885,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F2S1","H5N3F1S1","no glycan",32013.8494,6.08763738382201e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F2S1 _ H5N3F1S1 _ no glycan"
"1663",1209.433,2248.0885,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F2S1","H5N3F1S1","no glycan",32055.8594,7.01781361877657e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F2S1 _ H5N3F1S1 _ no glycan"
"1664",1312.453,2248.0885,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F2S1","H5N3F1S1","no glycan",32158.8794,8.81523361115618e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2S1 _ H5N3F1S1 _ no glycan"
"1665",656,2264.0879,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F1S1","H5N3F1S1","no glycan",31518.4258,7.43464604815515e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1S1 _ H5N3F1S1 _ no glycan"
"1666",947.323,2264.0879,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F1S1","H5N3F1S1","no glycan",31809.7488,0.000146273895804953,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S1 _ H5N3F1S1 _ no glycan"
"1667",1021.74,2264.0879,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F1S1","H5N3F1S1","no glycan",31884.1658,8.30931004273097e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1S1 _ H5N3F1S1 _ no glycan"
"1668",1063.363,2264.0879,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F1S1","H5N3F1S1","no glycan",31925.7888,9.54360845715455e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F1S1 _ H5N3F1S1 _ no glycan"
"1669",1143.333,2264.0879,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F1S1","H5N3F1S1","no glycan",32005.7588,1.31504634467733e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F1S1 _ H5N3F1S1 _ no glycan"
"1670",1167.423,2264.0879,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F1S1","H5N3F1S1","no glycan",32029.8488,2.06398986189695e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F1S1 _ H5N3F1S1 _ no glycan"
"1671",1209.433,2264.0879,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F1S1","H5N3F1S1","no glycan",32071.8588,2.37936250939166e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F1S1 _ H5N3F1S1 _ no glycan"
"1672",1312.453,2264.0879,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F1S1","H5N3F1S1","no glycan",32174.8788,2.98877079177415e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1S1 _ H5N3F1S1 _ no glycan"
"1673",656,2352.1508,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F1S2","H5N3F1S1","no glycan",31606.4887,9.47814371861461e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F1S2 _ H5N3F1S1 _ no glycan"
"1674",947.323,2352.1508,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F1S2","H5N3F1S1","no glycan",31897.8117,0.000186478952426394,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H5N3F1S1 _ no glycan"
"1675",1021.74,2352.1508,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F1S2","H5N3F1S1","no glycan",31972.2287,1.05932191361114e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F1S2 _ H5N3F1S1 _ no glycan"
"1676",1063.363,2352.1508,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F1S2","H5N3F1S1","no glycan",32013.8517,1.21667786153105e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F1S2 _ H5N3F1S1 _ no glycan"
"1677",1143.333,2352.1508,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F1S2","H5N3F1S1","no glycan",32093.8217,1.67650190348785e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S2 _ H5N3F1S1 _ no glycan"
"1678",1167.423,2352.1508,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F1S2","H5N3F1S1","no glycan",32117.9117,2.63130112961829e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F1S2 _ H5N3F1S1 _ no glycan"
"1679",1209.433,2352.1508,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F1S2","H5N3F1S1","no glycan",32159.9217,3.03335756357813e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F1S2 _ H5N3F1S1 _ no glycan"
"1680",1312.453,2352.1508,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F1S2","H5N3F1S1","no glycan",32262.9417,3.81026869644485e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F1S2 _ H5N3F1S1 _ no glycan"
"1681",656,2393.2034,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F1S2","H5N3F1S1","no glycan",31647.5413,2.13397985906286e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F1S2 _ H5N3F1S1 _ no glycan"
"1682",947.323,2393.2034,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F1S2","H5N3F1S1","no glycan",31938.8643,4.19852600288732e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F1S2 _ H5N3F1S1 _ no glycan"
"1683",1021.74,2393.2034,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F1S2","H5N3F1S1","no glycan",32013.2813,2.38503624235032e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F1S2 _ H5N3F1S1 _ no glycan"
"1684",1063.363,2393.2034,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F1S2","H5N3F1S1","no glycan",32054.9043,2.73931914154856e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F1S2 _ H5N3F1S1 _ no glycan"
"1685",1143.333,2393.2034,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F1S2","H5N3F1S1","no glycan",32134.8743,3.77460123198737e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F1S2 _ H5N3F1S1 _ no glycan"
"1686",1167.423,2393.2034,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F1S2","H5N3F1S1","no glycan",32158.9643,5.9243073121026e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F1S2 _ H5N3F1S1 _ no glycan"
"1687",1209.433,2393.2034,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F1S2","H5N3F1S1","no glycan",32200.9743,6.82952710803362e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F1S2 _ H5N3F1S1 _ no glycan"
"1688",1312.453,2393.2034,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F1S2","H5N3F1S1","no glycan",32303.9943,8.5787226879268e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F1S2 _ H5N3F1S1 _ no glycan"
"1689",656,2409.2028,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N5S2","H5N3F1S1","no glycan",31663.5407,3.25300502716094e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5S2 _ H5N3F1S1 _ no glycan"
"1690",947.323,2409.2028,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N5S2","H5N3F1S1","no glycan",31954.8637,6.40016640084703e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5S2 _ H5N3F1S1 _ no glycan"
"1691",1021.74,2409.2028,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N5S2","H5N3F1S1","no glycan",32029.2807,3.63571139314024e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5S2 _ H5N3F1S1 _ no glycan"
"1692",1063.363,2409.2028,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5S2","H5N3F1S1","no glycan",32070.9037,4.17577462158849e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5S2 _ H5N3F1S1 _ no glycan"
"1693",1143.333,2409.2028,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5S2","H5N3F1S1","no glycan",32150.8737,5.75394220851506e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5S2 _ H5N3F1S1 _ no glycan"
"1694",1167.423,2409.2028,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5S2","H5N3F1S1","no glycan",32174.9637,9.03092003744558e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5S2 _ H5N3F1S1 _ no glycan"
"1695",1209.433,2409.2028,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5S2","H5N3F1S1","no glycan",32216.9737,1.04108227269407e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5S2 _ H5N3F1S1 _ no glycan"
"1696",1312.453,2409.2028,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N5S2","H5N3F1S1","no glycan",32319.9937,1.30772687061352e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5S2 _ H5N3F1S1 _ no glycan"
"1697",656,2427.2584,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H6N5F3","H5N3F1S1","no glycan",31681.5963,2.03229695029204e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5F3 _ H5N3F1S1 _ no glycan"
"1698",947.323,2427.2584,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H6N5F3","H5N3F1S1","no glycan",31972.9193,3.99846866180681e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F3 _ H5N3F1S1 _ no glycan"
"1699",1021.74,2427.2584,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H6N5F3","H5N3F1S1","no glycan",32047.3363,2.27139064179976e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5F3 _ H5N3F1S1 _ no glycan"
"1700",1063.363,2427.2584,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5F3","H5N3F1S1","no glycan",32088.9593,2.60879216530683e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5F3 _ H5N3F1S1 _ no glycan"
"1701",1143.333,2427.2584,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5F3","H5N3F1S1","no glycan",32168.9293,3.5947436615945e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F3 _ H5N3F1S1 _ no glycan"
"1702",1167.423,2427.2584,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5F3","H5N3F1S1","no glycan",32193.0193,5.64201748758132e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5F3 _ H5N3F1S1 _ no glycan"
"1703",1209.433,2427.2584,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F3","H5N3F1S1","no glycan",32235.0293,6.50410408263592e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F3 _ H5N3F1S1 _ no glycan"
"1704",1312.453,2427.2584,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F3","H5N3F1S1","no glycan",32338.0493,8.16995150260284e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3 _ H5N3F1S1 _ no glycan"
"1705",656,2571.3452,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(1)","H6N5S2","H5N3F1S1","no glycan",31825.6831,2.25173036257273e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5S2 _ H5N3F1S1 _ no glycan"
"1706",947.323,2571.3452,1857.6979,0,"Hex(1)HexNAc(1)NeuAc(2)","H6N5S2","H5N3F1S1","no glycan",32117.0061,4.43019573900957e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5S2 _ H5N3F1S1 _ no glycan"
"1707",1021.74,2571.3452,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1)","H6N5S2","H5N3F1S1","no glycan",32191.4231,2.51663974237088e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5S2 _ H5N3F1S1 _ no glycan"
"1708",1063.363,2571.3452,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5S2","H5N3F1S1","no glycan",32233.0461,2.89047155604849e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5S2 _ H5N3F1S1 _ no glycan"
"1709",1143.333,2571.3452,1857.6979,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5S2","H5N3F1S1","no glycan",32313.0161,3.98287929690345e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5S2 _ H5N3F1S1 _ no glycan"
"1710",1167.423,2571.3452,1857.6979,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5S2","H5N3F1S1","no glycan",32337.1061,6.25120363494496e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5S2 _ H5N3F1S1 _ no glycan"
