"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
32386,32386,0.003196524,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N5S2 _ extra modification","CE",NA,245421.5,NA,NA,32386,NA,NA,15,NA
32389,32390,5.092488e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H5N6F1 _ extra modification","CE",NA,273978.35,NA,NA,32389,NA,NA,18,NA
32393,32392,0.000194958897331588,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H5N4F1S2 _ no glycan","C2 & CE",421923.333333333,359014.666666667,NA,32394,32393,NA,6,17,NA
32399,32399,0.000350250403975761,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H4N6F1S1 _ no glycan","C2 & CE",2242810,960348.333333333,NA,32398,32400,NA,9,8,NA
32403,32404,0.000898776705051091,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H4N5F2S1 _ no glycan","C2 & CE & HILIC",2533223.33333333,817443,5223390,32403,32404,32403,12,8,11
32418,32420,0.000586160690190581,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N5F1S1 _ no glycan","HILIC",NA,NA,605876.5,NA,NA,32418,NA,NA,14
32419,32420,0.000586160690190581,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N5F1S1 _ no glycan","CE",NA,1007971.33333333,NA,NA,32419,NA,NA,7,NA
32421,32420,0.000586160690190581,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N5F1S1 _ no glycan","C2 & CE & HILIC",3104360,838267,7124556.66666667,32421,32421,32422,8,5,9
32425,32427,0.002546104,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N5S2 _ extra modification","C2 & HILIC",952971,NA,2083746.66666667,32426,NA,32425,2,NA,8
32428,32427,0.002546104,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N5S2 _ extra modification","HILIC",NA,NA,907512,NA,NA,32428,NA,NA,7
32431,32433,0.0002839198,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H5N4F1S2 _ extra modification","C2 & CE",1294580,516678,NA,32431,32429,NA,14,13,NA
32434,32433,0.0002839198,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H5N4F1S2 _ extra modification","HILIC",NA,NA,936186,NA,NA,32434,NA,NA,12
32437,32437,0.000278663838650673,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H5N5S2 _ no glycan","C2 & CE & HILIC",1755653.33333333,885418.5,584414.5,32438,32436,32437,10,6,13
32442,32444,0.0009753253,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N6F1S1 _ extra modification","C2 & CE & HILIC",1990853.33333333,1058255.33333333,3682613.33333333,32443,32442,32442,11,9,11
32452,32454,0.00010674656535701,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H5N6F1S1 _ no glycan","C2 & CE",797881,342313.966666667,NA,32452,32453,NA,3,5,NA
32457,32456,9.214029e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H5N6F1 _ extra modification","C2 & CE & HILIC",184296.15,499211.5,979415,32457,32457,32456,2,7,7
32460,32462,0.000632997348420215,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N5S2 _ no glycan","C2 & CE & HILIC",2262343.33333333,999607,2140953.33333333,32460,32461,32460,10,9,9
32463,32462,0.000632997348420215,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N5S2 _ no glycan","C2",1764940,NA,NA,32463,NA,NA,12,NA,NA
32466,32467,0.000230306106095732,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H6N5F2S1 _ no glycan","C2 & CE & HILIC",1410570,842537.666666667,4766246.66666667,32466,32464,32466,13,12,12
32470,32472,2.83015e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6F2 _ H5N6F1 _ extra modification","CE",NA,189594,NA,NA,32470,NA,NA,15,NA
32476,32474,0.0008482109,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H4N5F2S1 _ extra modification","C2",1071971,NA,NA,32476,NA,NA,14,NA,NA
32478,32478,0.0001996322,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H4N6F1S1 _ extra modification","C2 & CE",1288208,873579.666666667,NA,32479,32478,NA,9,6,NA
32484,32486,0.0009519056,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H3N6F3 _ extra modification","C2 & CE & HILIC",1964863.33333333,960771.333333333,3008290,32485,32482,32484,12,7,10
32488,32490,0.001330359,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H5N5S2 _ extra modification","C2 & HILIC",1222830,NA,2349403.33333333,32488,NA,32488,13,NA,9
32494,32495,8.50260865678622e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H5N6F1S1 _ no glycan","C2 & HILIC",733981.333333333,NA,123884.35,32495,NA,32494,8,NA,2
32500,32502,0.000439957414256096,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H4N6F1S1 _ no glycan","CE & HILIC",NA,601724.333333333,2023160,NA,32499,32501,NA,8,8
32504,32503,0.000504196900050142,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H5N5S2 _ no glycan","C2 & CE & HILIC",1851723.33333333,1013726.66666667,2817320,32504,32504,32505,11,10,10
32507,32508,0.000439495081558438,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H6N5F1S2 _ no glycan","C2 & CE & HILIC",2133030,847937,7331636.66666667,32506,32507,32508,13,12,12
32512,32511,2.61163201750473e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H5N6F1S1 _ no glycan","HILIC",NA,NA,217747,NA,NA,32512,NA,NA,1
32518,32520,0.000193140551011621,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N6F1S1 _ no glycan","C2 & CE",1953423.33333333,546896.333333333,NA,32518,32519,NA,8,5,NA
32522,32524,0.000330627021400195,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F3 _ H5N5S2 _ no glycan","C2 & CE",1224118,846119,NA,32523,32522,NA,14,7,NA
32527,32527,0.0007582146,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H3N6F3 _ extra modification","C2 & CE & HILIC",1383033.33333333,465336.333333333,3110403.33333333,32529,32527,32528,10,15,9
32533,32531,0.001736058,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H5N5S2 _ extra modification","HILIC",NA,NA,1184784.66666667,NA,NA,32533,NA,NA,7
32537,32535,4.884147e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H4N6F1S1 _ extra modification","C2",1481950,NA,NA,32538,NA,NA,8,NA,NA
32541,32543,0.0002495717,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F3 _ H4N6F1S1 _ extra modification","CE & HILIC",NA,702243,616852,NA,32541,32541,NA,7,14
32544,32544,0.000361202,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H4N6F1S1 _ extra modification","C2 & HILIC",1644646.66666667,NA,594488.333333333,32544,NA,32544,10,NA,15
32548,32547,0.0005886036,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S1 _ H5N5S2 _ extra modification","C2 & CE & HILIC",2405970,955645,5794283.33333333,32548,32546,32548,12,11,11
32557,32559,0.0001157395,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N6F1 _ extra modification","CE",NA,319407.5,NA,NA,32557,NA,NA,5,NA
32561,32561,0.000153840876801571,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H5N6F1S1 _ no glycan","C2",934096,NA,NA,32561,NA,NA,9,NA,NA
32564,32565,0.000795122213938106,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N5S2 _ no glycan","C2 & CE & HILIC",2008053.33333333,839820.666666667,1774056.66666667,32564,32564,32566,12,10,9
32571,32572,0.0001173631,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F1S2 _ H4N6F1S1 _ extra modification","HILIC",NA,NA,1684586.66666667,NA,NA,32571,NA,NA,8
32576,32578,0.0001601448,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H5N4F1S2 _ extra modification","CE",NA,453822.366666667,NA,NA,32576,NA,NA,7,NA
32579,32581,0.000180373498792049,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2 _ H5N5S2 _ no glycan","C2 & CE",1255250,464196.333333333,NA,32580,32578,NA,9,6,NA
32583,32585,0.0002877057,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H4N6F1S1 _ extra modification","CE & HILIC",NA,677040,1753723.33333333,NA,32583,32583,NA,10,12
32587,32589,0.000529707,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H5N6F1S1 _ extra modification","C2 & CE & HILIC",1374026.66666667,507150,2464193.33333333,32586,32587,32587,13,12,11
32593,32591,0.0002446135,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2S1 _ H4N5F2S1 _ extra modification","C2",1295135,NA,NA,32593,NA,NA,12,NA,NA
32600,32601,8.837069e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6F2 _ H4N6F1S1 _ extra modification","C2 & CE",938560.523333333,487315.333333333,NA,32599,32601,NA,9,7,NA
32603,32605,0.0002498047,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6F2 _ H5N5S2 _ extra modification","CE",NA,585549,NA,NA,32603,NA,NA,6,NA
32604,32606,0.000633333072293476,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N5S2 _ no glycan","C2 & HILIC",1064379.33333333,NA,1051278,32605,NA,32604,11,NA,9
32606,32606,0.000633333072293476,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N5S2 _ no glycan","C2",1391145,NA,NA,32606,NA,NA,12,NA,NA
32609,32607,0.000343785945090789,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F2S1 _ H5N5S2 _ no glycan","C2 & CE & HILIC",1620090,856479,3374603.33333333,32610,32608,32609,14,12,11
32614,32613,0.00021875170249189,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H6N5F2S2 _ no glycan","HILIC",NA,NA,4260540,NA,NA,32614,NA,NA,12
32618,32619,3.605619e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F1S2 _ H5N4F1S2 _ extra modification","CE & HILIC",NA,657395.5,739586.666666667,NA,32618,32619,NA,3,7
32623,32623,0.00024260819244323,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N6F1S1 _ no glycan","C2 & CE",1416068.66666667,736710,NA,32623,32623,NA,9,9,NA
32626,32625,9.00136497593424e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H6N5F2S1 _ no glycan","CE",NA,658090,NA,NA,32626,NA,NA,10,NA
32629,32631,0.0005880576,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H4N5F2S1 _ extra modification","C2 & HILIC",1004302.66666667,NA,1517876.66666667,32630,NA,32629,13,NA,10
32635,32635,0.0007503881,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H5N5S2 _ extra modification","C2",901966,NA,NA,32635,NA,NA,14,NA,NA
32637,32635,0.0007503881,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H5N5S2 _ extra modification","C2 & HILIC",1577556.66666667,NA,494421,32638,NA,32636,9,NA,6
32643,32645,8.21278282163262e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S2 _ H5N5S2 _ no glycan","C2 & CE & HILIC",1100541,692695.333333333,592919,32642,32644,32643,10,9,8
32647,32648,0.0005199621,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N5S2 _ extra modification","HILIC",NA,NA,1581410,NA,NA,32647,NA,NA,9
32649,32648,0.0005199621,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N5S2 _ extra modification","CE",NA,720334,NA,NA,32649,NA,NA,11,NA
32650,32648,0.0005199621,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N5S2 _ extra modification","CE & HILIC",NA,595494,1598273.33333333,NA,32651,32650,NA,12,10
32653,32654,0.000526074176428397,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H6N5F2S2 _ no glycan","C2 & CE & HILIC",1849086.66666667,853090.333333333,5137216.66666667,32652,32653,32654,12,13,12
32660,32662,2.03742612557785e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F3S1 _ H5N4F1S1 _ no glycan","C2 & CE",522158.9,497839,NA,32660,32660,NA,2,6,NA
32663,32664,0.000193242987292012,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N6F1S1 _ no glycan","C2 & CE & HILIC",1178853.33333333,588031,511516.666666667,32663,32663,32662,8,9,14
32667,32669,0.000330921324599198,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2S1 _ H5N5S2 _ no glycan","C2 & CE",1219146.66666667,648132,NA,32668,32666,NA,13,8,NA
32672,32670,0.000119339943172462,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H6N5F2S2 _ no glycan","C2 & HILIC",589436.46,NA,1020794,32673,NA,32672,14,NA,9
32675,32676,0.000168948,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F1S2 _ H5N5S2 _ extra modification","HILIC",NA,NA,751882,NA,NA,32675,NA,NA,7
32678,32676,0.000168948,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F1S2 _ H5N5S2 _ extra modification","HILIC",NA,NA,824334.5,NA,NA,32678,NA,NA,8
32681,32681,6.984286e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H5N6F1S1 _ extra modification","C2",779191.666666667,NA,NA,32681,NA,NA,10,NA,NA
32684,32686,0.0001196033,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2S1 _ H5N5S2 _ extra modification","C2",986895.5,NA,NA,32684,NA,NA,12,NA,NA
32688,32689,0.0004141617,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H5N5S2 _ extra modification","C2 & CE & HILIC",1006165.5,639061.666666667,1204852,32688,32690,32688,9,12,15
32694,32695,0.000419030142248789,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H6N5F2S2 _ no glycan","C2 & CE & HILIC",1603710,674884.333333333,3035833.33333333,32693,32696,32694,13,15,11
32704,32706,0.0001586512,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N6F1S1 _ extra modification","CE",NA,531583.666666667,NA,NA,32704,NA,NA,5,NA
32708,32710,0.000431837261978431,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2S1 _ H5N5S2 _ no glycan","C2 & CE & HILIC",1421830,552284,2036736.66666667,32710,32708,32708,13,7,12
32711,32710,0.000431837261978431,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2S1 _ H5N5S2 _ no glycan","CE",NA,339632,NA,NA,32711,NA,NA,14,NA
32719,32721,3.36704e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N6F2 _ H5N6F1S1 _ extra modification","C2 & CE & HILIC",411696.4,448667,572567.333333333,32717,32721,32719,2,9,8
32722,32722,3.599002e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F2 _ H5N6F1S1 _ extra modification","C2",571424.8,NA,NA,32722,NA,NA,10,NA,NA
32727,32727,0.0001560768,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F2S1 _ H5N5S2 _ extra modification","C2 & CE & HILIC",1134875,817809,2010770,32728,32726,32728,10,11,14
32731,32729,3.74627141440782e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2S1 _ H6N5F2S1 _ no glycan","CE",NA,512564.333333333,NA,NA,32731,NA,NA,13,NA
32743,32743,5.291724e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F1S1 _ H5N5S2 _ extra modification","C2 & CE",506360.35,501246.666666667,NA,32743,32743,NA,9,8,NA
32746,32747,0.0001263693,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H5N6F1S1 _ extra modification","CE",NA,492057,NA,NA,32746,NA,NA,7,NA
32749,32751,0.0006531361,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N5S2 _ extra modification","C2 & HILIC",936758.666666667,NA,998361,32749,NA,32749,14,NA,9
32752,32751,0.0006531361,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N5S2 _ extra modification","CE & HILIC",NA,585294.333333333,1798536.66666667,NA,32752,32753,NA,11,11
32756,32758,0.00021894642137953,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H6N5F2S2 _ no glycan","C2",973131,NA,NA,32756,NA,NA,15,NA,NA
32758,32758,0.00021894642137953,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H6N5F2S2 _ no glycan","CE & HILIC",NA,531886,3495263.33333333,NA,32757,32759,NA,15,12
32767,32767,0.0001481639,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2 _ H5N5S2 _ extra modification","C2 & CE & HILIC",1096801.33333333,521908.5,2121046.66666667,32767,32766,32766,10,7,13
32772,32770,7.14904128564796e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H6N5F1S2 _ no glycan","CE",NA,557672,NA,NA,32772,NA,NA,11,NA
32785,32785,4.762225e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F2S1 _ H5N6F1S1 _ extra modification","C2 & CE",1061263.33333333,421757.666666667,NA,32784,32786,NA,9,12,NA
32789,0,0,"","HILIC",NA,NA,590799,NA,NA,32789,NA,NA,9
32794,32792,0.0005202379,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N5S2 _ extra modification","HILIC",NA,NA,716979.666666667,NA,NA,32794,NA,NA,10
32797,32799,0.000285715111418181,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H6N5F2S2 _ no glycan","CE",NA,562696.333333333,NA,NA,32797,NA,NA,16,NA
32799,32799,0.000285715111418181,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H6N5F2S2 _ no glycan","C2 & CE & HILIC",1336523.33333333,492391.333333333,2798690,32798,32799,32800,14,15,12
32804,32802,1.004853e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F3 _ H4N6F1S1 _ extra modification","CE & HILIC",NA,491301,879046,NA,32804,32805,NA,6,14
32808,32809,0.0001992853,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N6F1S1 _ extra modification","CE",NA,545515.666666667,NA,NA,32808,NA,NA,7,NA
32811,32809,0.0001992853,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H5N6F1S1 _ extra modification","C2",1098910,NA,NA,32811,NA,NA,9,NA,NA
32814,32814,0.00020167238893416,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F3S1 _ H5N5S2 _ no glycan","HILIC",NA,NA,900895,NA,NA,32814,NA,NA,10
32824,32825,4.520788e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2 _ H5N6F1S1 _ extra modification","CE",NA,483315.333333333,NA,NA,32824,NA,NA,9,NA
32827,32825,4.520788e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2 _ H5N6F1S1 _ extra modification","C2",557966.4,NA,NA,32827,NA,NA,10,NA,NA
32829,32831,6.746214e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S2 _ H5N5S2 _ extra modification","CE",NA,683390.666666667,NA,NA,32829,NA,NA,11,NA
32833,32831,6.746214e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S2 _ H5N5S2 _ extra modification","CE & HILIC",NA,475409.333333333,2249233.33333333,NA,32834,32833,NA,14,15
32839,32840,0.0004321324,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H6N5F2S2 _ extra modification","C2 & CE & HILIC",1106996.66666667,392811,1116850,32839,32838,32839,14,16,10
32843,32844,9.72177007185742e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F3 _ H5N6F1S1 _ no glycan","CE",NA,232595,NA,NA,32843,NA,NA,11,NA
32848,32850,0.0001587353,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N6F1S1 _ extra modification","HILIC",NA,NA,787773,NA,NA,32848,NA,NA,5
32851,32850,0.0001587353,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N6F1S1 _ extra modification","C2 & CE & HILIC",801639,450121,1683726.66666667,32853,32851,32851,14,15,12
32855,32855,0.0002718282,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2S1 _ H5N5S2 _ extra modification","CE",NA,311680,NA,NA,32855,NA,NA,16,NA
32861,0,0,"","CE",NA,351433.5,NA,NA,32861,NA,NA,5,NA
32868,32866,4.875659e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6F2 _ H5N6F1S1 _ extra modification","C2 & CE",980710,516505,NA,32868,32868,NA,8,9,NA
32871,32873,8.98007163658096e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H6N5F1S2 _ no glycan","HILIC",NA,NA,1469575,NA,NA,32871,NA,NA,12
32873,32873,8.98007163658096e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H6N5F1S2 _ no glycan","CE & HILIC",NA,611400.333333333,3138940,NA,32873,32874,NA,12,14
32888,32889,4.00226431085795e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3 _ H5N5S2 _ no glycan","C2",745797.666666667,NA,NA,32888,NA,NA,9,NA,NA
32891,32889,4.00226431085795e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3 _ H5N5S2 _ no glycan","C2 & CE",683243.5,482294,NA,32892,32891,NA,10,11,NA
32897,32896,0.0003547235,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2S1 _ H5N5S2 _ extra modification","C2 & CE & HILIC",1004436.5,299615,590895.666666667,32897,32896,32897,7,15,7
32902,32903,0.000123496596137872,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H6N5F2S2 _ no glycan","C2 & CE & HILIC",586035,299940.333333333,1763445,32903,32901,32902,9,18,11
32909,32907,1.15712236577098e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H6N5F2S2 _ no glycan","C2 & CE & HILIC",598644,453897.5,1535265,32910,32908,32909,10,9,12
32913,32912,0.0001202676,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1S1 _ H5N5S2 _ extra modification","C2 & CE & HILIC",830060.333333333,652481.333333333,2465300,32913,32914,32913,13,11,13
32927,32929,3.08044499513252e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5S2 _ H4N6F1S1 _ no glycan","HILIC",NA,NA,641876,NA,NA,32927,NA,NA,9
32930,32930,3.53022989724344e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5S2 _ H5N5S2 _ no glycan","C2 & CE",681383.5,521920,NA,32930,32928,NA,10,8,NA
32935,32937,2.398044e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F1S2 _ H4N6F1S1 _ extra modification","CE",NA,276180,NA,NA,32935,NA,NA,15,NA
32941,32943,8.474846e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H6N5F1S2 _ extra modification","HILIC",NA,NA,248843,NA,NA,32941,NA,NA,18
32942,32944,0.0001798488,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H6N5F2S2 _ extra modification","CE",NA,331187.333333333,NA,NA,32942,NA,NA,7,NA
32946,32944,0.0001798488,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H6N5F2S2 _ extra modification","C2 & CE & HILIC",851723.333333333,315916,2133870,32944,32946,32946,15,17,12
32949,32947,1.22117341600631e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3 _ H5N6F1S1 _ no glycan","CE & HILIC",NA,410620.5,1440813.33333333,NA,32949,32950,NA,5,13
32953,32954,0.0001082334,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2S1 _ H5N6F1S1 _ extra modification","CE",NA,383408.666666667,NA,NA,32953,NA,NA,8,NA
32969,32970,3.669613e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1S1 _ H5N6F1S1 _ extra modification","CE",NA,412082,NA,NA,32969,NA,NA,9,NA
32972,32970,3.669613e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1S1 _ H5N6F1S1 _ extra modification","CE",NA,482328.666666667,NA,NA,32972,NA,NA,12,NA
32975,32977,3.73740935529237e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2S1 _ H6N5F1S2 _ no glycan","C2 & CE & HILIC",802598,570851.333333333,789009,32976,32975,32975,14,16,13
32979,32978,4.46968815222116e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F3 _ H6N5F2S2 _ no glycan","CE & HILIC",NA,202644,2725433.33333333,NA,32980,32979,NA,17,15
32984,32985,0.0002346946,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H6N5F2S2 _ extra modification","CE",NA,219714.333333333,NA,NA,32984,NA,NA,7,NA
32991,32993,3.420426e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5S2 _ H5N4F1S2 _ extra modification","CE",NA,327770,NA,NA,32991,NA,NA,8,NA
32995,32997,4.677523e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H6N5F1S2 _ extra modification","HILIC",NA,NA,1009396.66666667,NA,NA,32995,NA,NA,12
33001,33000,0.0001656595,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F3S1 _ H5N5S2 _ extra modification","CE & HILIC",NA,127514.7,443420.5,NA,33002,33001,NA,6,10
33012,33012,2.014426e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5S2 _ H4N6F1S1 _ extra modification","CE",NA,482497,NA,NA,33012,NA,NA,8,NA
